1865,"[""John A'Deane"", 'Edgar Aabye', 'Jacob Aaland', 'Joaquín Abati', 'Abe Isoo', 'Manuk Abeghian', 'Hovhannes Abelian', 'Kyutaro Abiko', 'Allen Abraham', 'Forrest Adair', 'William Augustus Adam', 'A. I. Adams', 'Almeda C. Adams', 'Ephraim Douglass Adams', 'Henry Percy Adams', 'Lily Osman Adams', 'Mabel Ellery Adams', 'W. I. Lincoln Adams', 'Agar Adamson', 'Horatio George Adamson', 'Jack Addenbrooke', 'Rudolf Aderhold', 'Edith Helena Adie', 'Agnes Adler', 'Jules Adler', 'Nicolaus Adriani', 'Afonso, Duke of Porto', 'Andrew Agar', 'Sadykh bey Aghabeyov', 'Bill Ahern (footballer, born 1865)', 'Rafiuddin Ahmed', 'Anders Ahonen', 'Kate M. Ainey', 'Thomas Ainscough', 'Douglas Ainslie', 'Peter Airey', 'Sakina Akhundzadeh', 'Rafīq Bey al-ʿAzm', 'Filoteo Alberini', 'Heinrich Albers-Schönberg', 'Albrecht, Duke of Württemberg', 'Frank Herman Albright', ""Jehanne D'Alcy"", 'Percy Alden', 'Louisa Aldrich-Blake', 'Alexander Khan Setkhanian', 'Edwyn Alexander-Sinclair', 'Anna Alexander', 'James S. Alexander', 'Viktor Alexander', 'Shmuel Alexandrov', 'Anastasio Alfaro', 'Alex Alfthan', 'Henry Allan (painter)', 'Hugh Allan (politician)', 'Jotham P. Allds', 'Annie Ware Winsor Allen', 'Fred J. Allen', 'John Sandeman Allen (Liverpool West Derby MP)', 'Robert E. Lee Allen', 'David Allison (Australian politician)', 'Charles Allom', 'Frederick Allsop', 'Laurence Alma-Tadema', 'Herb Alward', 'Duchess Amalie in Bavaria', 'Juan Bautista Ambrosetti', 'Carlos Ameghino', 'Amélie of Orléans', 'Walther Amelung', 'Herman Vandenburg Ames', 'Hermes L. Ames', 'Alicia Amherst', 'Cossva Anckarsvärd', 'Bill Anderson (1880s pitcher)', 'Carl Thomas Anderson', 'Charles P. Anderson', 'David Anderson (Australian politician)', 'Hugh Kerr Anderson', 'Joseph Gaudentius Anderson', 'Joshua Thomas Noble Anderson', 'Nephi Anderson', 'Nick Anderson (footballer)', 'Robert Anderson (Australian general)', 'Walter Anderson (Australian politician)', 'Albert Andersson (missionary)', 'Andranik', 'A.J. Andrews', 'Jim Andrews', 'John Arthur Andrews', 'Walter Andrews (cricketer)', 'William L. Andrews', 'Pakhomy Andreyushkin', 'Francis Alexander Anglin', 'William Angliss', 'Henry Angus (politician)', 'Marion Angus', 'Benjamin Anneberg', 'Edwin P. Ansley', 'Frank Anstey', 'Charles E. Apgar', 'Reginald Appleby', 'Gertrude Appleyard', 'Hambardzum Arakelian', 'Sabino Arana', 'Manuel Enrique Araujo', 'John Archer (New Zealand politician)', 'Ardeshir Reporter', 'Tomás Arejola', 'Ira Eugene Argue', 'Eugene Armbruster', 'Eleanora Armitage', 'Tiburcio Arnáiz Muñoz', 'Paul Arndt', 'Clara Arnheim', 'Ethel Arnold', 'Maurice Arnold', 'Arthur James Arnot', 'Franciszka Arnsztajnowa', 'Hans Aronson', 'Joseph-Félix Arsenault', 'Julio C. Arteaga', 'Richard Arthur (Australian politician)', 'Abraham L. Artz', 'Abdulhakim Arvasi', 'Nettie Craig Asberry', 'Max Askanazy', 'Claude Askew', 'Aspazija', 'James Somerville, 2nd Baron Athlumney', 'Joseph E. Atkinson', 'Walter Attewell', 'Jennie Pond Atwater', 'Josef Maria Auchentaller', 'Aleksander Augustynowicz', 'Albert Aurier', 'Alfred Averill', 'John Buttencourt Avila', 'William Aykroyd', 'Irving Babbitt', 'Gustave Babin', 'Elfego Baca', 'Anton Bacalbașa', 'Franciscus Hermanus Bach', 'Lazar Bačić', 'Albertine Badenberg', 'John Haden Badley', 'Edmund H. Baggs', 'Richard Bagnall-Oakeley', 'Giuseppe Bagnera (mathematician)', 'Theodosia Bagot', 'Frank Bailey (financier)', 'Pearce Bailey', 'George Grantham Bain', 'Joseph E. Baird', 'Edward L. Baker Jr.', 'Mohammad Jawad al-Balaghi', 'Guy Melfort Baldwin', 'Ruth Standish Baldwin', 'Thomas Ball (New Zealand cricketer)', 'Charles Bally', 'Wilhelm Balmer', 'Frank Ellis Bamford', 'Francis Banks', 'Jim Banning', 'Nikolai Baratov', 'Edward Thaddeus Barleycorn Barber', 'Billy Barbour', 'Janie Porter Barrett', 'Everard Baring', 'William P. Barksdale', 'Mary Kate Barlow', 'Samuel Barnes (Australian politician)', 'Warren Delabere Barnes', 'Louis Barnett', 'Charles Lloyd Barnhouse', 'Bob Barr (footballer, born 1865)', 'Richard J. Barr', 'Tomasz Bartkiewcz', 'Paul Wayland Bartlett', 'Marmaduke Barton', 'Charlie Bartson', 'A. E. Bassom', 'Lee Batchelor', 'George Bateman', 'Victory Bateman', 'Albert Carlos Bates', 'Mary Bateson (historian)', 'Annie Maude Norton Battelle', 'Frederick Batten', 'Emilie Frances Bauer', 'Louis Agricola Bauer', 'Yevgeni Bauer', 'Alfred Baur', 'Benjamin Bawa', 'Arthur Bayldon', 'Norman Bayles', 'Arthur Wellesley Bayley', 'Percy Bayne', 'T. L. Bayne', 'Willard Livingstone Beard', 'Henry Curtis Beardslee', 'William Thomas Beck', 'Harry Becker (artist)', 'Mary Russell, Duchess of Bedford', 'Louis Beguin-Billecocq', 'Isolde Beidler', 'Otto Beit', 'Gregor Belkovsky', 'Florence Harrison Bell', 'George Belt', 'Frederick Bendall', 'Arthur Lincoln Benedict', 'John Bradbury Bennet', 'Francis Bennett-Goldney', 'Ernest Bennett (politician)', 'John Bennett (author)', 'John Prentiss Benson', 'Margaret Benson', 'Wilson Bentley', 'Guy Potter Benton', 'John Benton (footballer)', 'Micha Josef Berdyczewski', 'Bernard Berenson', 'Hart O. Berg', 'Anna Farquhar Bergengren', 'Ludvig Bergh', 'Piet van den Bergh', 'Heinrich Bergner', 'Friedrich Robert von Beringe', 'Comyns Berkeley', 'Jacob Berner (politician)', 'Hermine Bernhoft-Osa', 'Ignacio Berriochoa', 'George Ricker Berry', 'Mary Fleetwood Berry', 'Mariana Bertola', 'Helen Bertram', 'Samuel Reading Bertron', 'Natanael Beskow', 'William George Besler', 'H. W. Bessemer', 'Edith Best (musician)', 'John C. Best', 'William Best (cricketer)', 'William Betts (umpire)', 'Robert Bevan', 'İsmail Hakki Bey', 'Bhagvatsinhji', 'Budhindranath Delihial Bhattacharya', 'Edoardo Bianchi', 'Little Franciscans of Mary', 'Charles L. Biedenbach', 'Piotr Ignacy Bieńkowski', 'Lou Bierbauer', 'Otto Julius Bierbaum', 'Marie de Bièvre', 'Walter J. Bigelow', 'Olavo Bilac', 'Heinrich Biltz', 'Jesse Binga', 'Noel Birch', 'William Birdwood', 'Thomas Birley', 'George A. Birmingham', 'August Bischler', 'Jacob Bitzer', 'Black Eagle (lacrosse)', 'George Ruddell Black', 'Victoria Grace Blackburn', 'George Blacker (obstetrician)', 'Bob Blacklock', 'Alexander Blair (rugby union)', 'William Blaisdell', 'Finn Blakstad', 'Neltje Blanchan', 'Walter F.H. Blandford', 'Jenny Blicher-Clausen', 'Edward Bliss', 'Ike Bloom', 'Karl Blossfeldt', 'Victor Blue', 'Michael Blümelhuber', 'Nadezhda Aleksandrovna Bobrinskaya', 'Richard Bock', 'Willis Henry Bocock', 'Paul Olaf Bodding', 'Max Bodenheimer', 'August de Boeck', 'Vladimir Bogoraz', 'Piers Bohl', 'Maria Bohuszewiczówna', 'Herman E. Boldt', 'Jean Boldt', 'Henry Luke Bolley', 'Thaddeus L. Bolton', 'Oliver James Bond', 'Lars Bondeson', 'Alexander Bondurant', 'Mary Bonham-Christie', 'Francesco Maria Bonini', 'Ferdinand Bonnel', 'Stephen Bonsal', 'Charles Booker (Australian politician)', 'Boon Tuan Boon-Itt', 'D. C. Boonzaier', 'Henry Ernest Boote', 'Evangeline Booth', 'Maud Ballington Booth', 'Paul Booth (rugby)', 'William Borah', 'George V. Borchsenius', 'Gustav Borgen', 'Louis Borno', 'Margrete Heiberg Bose', 'Priyanath Bose', 'Kate Langley Bosher', 'Karel Albert Rudolf Bosscha', 'Eugene Botkin', 'Thomas Bouchard (politician)', 'Rodolphe Boudreau', 'Boulifa', 'Wilhelm Bousset', 'Marie Marguerite Bouvet', 'Eugenie Bouvier', 'Jeanne Bouvier', 'Walter Boveri', 'Monty Bowden', 'Cornelia Bowen', 'Eaton J. Bowers', 'Frank Bowes', 'Sydney J. Bowie', 'George Bowlby', 'Edward Augustus Bowles', 'Walter S. Bowman', 'John Adams Bownocker', 'John Boyd (photographer)', 'Samuel Becket Boyd II', 'Nina Boyle', 'Winifred Boys-Smith', 'Olga Boznańska', 'William Brace', 'Georgina Brackenbury', 'Frank Parkhurst Brackett', 'Walter Braithwaite', 'St John Branch', 'Bob Brand', 'Otto von Brandenstein', 'Edgar Ewing Brandon', 'James Brandon (footballer)', 'George Brann', 'Melvin A. Brannon', 'Lewis C. Branscomb', 'Xavier Brasseur', 'Lily Braun', 'Juan Bravo (navy officer)', 'Françoise Fillioux', 'Vital Brazil', 'James Breakey', 'James Henry Breasted', 'Thomas Breckenridge', 'Adolf Bredenberg', 'Co Breman', 'Henri Brémond', 'William Brennan (Australian politician)', 'Wilhelm Brenneke', 'Nina Benner-Anderson', 'William Joynson-Hicks, 1st Viscount Brentford', 'Henry E. H. Brereton', 'Herbert Brewer', 'Frank Briant', 'George Bridgman', 'Charles James Briggs', 'Grant Briggs', 'Charles Britton', 'Sir John Broadbent, 2nd Baronet', 'Edward Lewis Brockman', 'Franklin Brockson', 'Bill Brockwell', 'John Broderick (politician)', 'James Brogan (footballer, born 1865)', 'Charles B. Brooks', 'Henry Brooks (baseball)', 'Richard E. Brooks', 'Jack Broomfield', 'Ernest Broughton', 'Len G. Broughton', 'Benjamin Brown (artist)', 'Edward Brown (Manitoba politician)', 'Henry Brown (Australian politician)', 'Samuel McConnell Brown', 'William Brown (footballer, born 1865)', 'Clement Browne (cricketer)', 'Tom Browne (Whistler)', 'James Thomas Brownlie', 'Gisela Brož', 'Elsa Bruckmann', 'Clément Brun', 'Sir John Brunner, 2nd Baronet', 'Henry Francis Bryan', 'Robert Bryden', 'George Buchanan (engineer, born 1865)', 'William Buchanan', 'Lawrence Buck', 'Rich T. Buckler', 'Jay Budd', 'Henry Budgen', 'Fredrik Moltke Bugge', 'Theodor Buhl', 'Lindsay Buick', 'Daniel Delany Bulger', 'William T. Bull', 'Shan Bullock', 'William Stephen Bullock', 'Peter Bullough', 'Hendrik Bulthuis', 'George Bunn (lawyer)', 'Donatus Buongiorno', 'Alfred Burbury', 'Anson Wood Burchard', 'Maude Burge', 'Heinrich Otto Wilhelm Bürger', 'Ruth Payne Burgess', 'Michael Burke (Australian politician)', 'William Burke (baseball)', 'Hugh L. Burleson', 'Hercules Burnett', 'James Anderson Burns', 'James D. Burns', 'George Washington Burr', 'Isaac D. Burrell', 'Arthur Burrows (English cricketer)', 'Frank Burton (footballer, born 1865)', 'Frederick Burton (cricketer, born 1865)', 'William Merriam Burton', 'William Bury (footballer)', 'August Anheuser Busch Sr.', 'Walter Carl Otto Busse', 'Dorothy Bussy', 'Charles C. Butler', 'Archibald Butt', 'Harry Butt', 'Joseph L. Buttenwieser', 'Hadji Butu', 'Karim Bux', 'Cyril Buxton', 'Sir Thomas Buxton, 4th Baronet', 'Travers Buxton', 'Ulysses G. Buzzard', 'Sadie Heath Cabaniss', 'Montserrat Garriga Cabrero', 'Vicente Cabeza de Vaca y Fernández de Córdoba, Marquis of Portago', 'Charlie Cady', 'John Cahill (baseball)', 'Wilfred Cairns, 4th Earl Cairns', 'William Frank Calderon', 'William Leadbetter Calderwood', 'Edward Nathan Calisch', 'Alfred John Callaghan', 'John Callahan (Wisconsin politician)', 'Charles A. Callis', 'James Nathan Calloway', 'Johnson N. Camden Jr.', 'David Young Cameron', 'Duncan Cameron (Liberal MLA)', 'Mary Cameron (painter)', 'Clinton Campbell', 'Mrs Patrick Campbell', 'Robert A. Campbell (mayor)', 'William Campbell (footballer)', 'Alexander Priestly Camphor', 'Stephen D. Canady', 'Oreste Candi', 'James M. Canty', 'Henri Capitant', 'Arthur Capper', 'Francisco Antonio Cano Cardona', 'Roger Carey', 'Wellington David Cargill', 'Katharine Carl', 'Albert N. Carlblom', 'C. N. Carleson', 'Patrick Carnegie Simpson', 'John Hilliard Carnegie', 'Maurus Carnot', 'Maxwell Carpendale', 'Edmund Nelson Carpenter', 'George Herbert Carpenter', 'Grant Carpenter', 'Madeleine Carpentier', 'Michel-Antoine Carré', 'Charles Carroll (1865-1921)', 'Henry George Carroll', 'John Carroll (Australian bishop)', 'William Leighton Carss', 'Charles Carstairs', 'Marion Hamilton Carter', 'Thomas Nixon Carver', 'William J. Cary', 'John E. Cashman']"
1866,"['Éamon a Búrc', 'Jeppe Aakjær', 'Pekka Aakula', 'Charles Dettie Aaron', 'Charlie Abbey', 'John Abercrombie (congressman)', 'Swami Abhedananda', 'Emanuel M. Abrahams', 'Adelina Abranches', 'Francisco Acebal', 'Adela Marion Adam', 'Karol Adamiecki', 'Bart Adams', 'Charles Francis Adams III', 'Edgar J. Adams', 'Percy Addleshaw', 'George Ade', 'Erich Adickes', 'Eliezer Adler', 'Max Adler (Sears)', 'Nils Adlercreutz', 'Ajab Khan Afridi', 'Youssef Aftimus', 'Davida Afzelius-Bohlin', 'Ermenegildo Agazzi', 'Giovanni Agnelli', 'Alfredo Miguel Aguayo Sánchez', 'Avetis Aharonian', 'Ernest L. Ahrons', 'Mabell Ogilvy, Countess of Airlie', 'Melita Aitken', 'Fatykha Aitova', 'Erika Aittamaa', 'Kitoye Ajasa', 'Avraham Al-Naddaf', 'Ciriaco de Jesús Alas', 'Shakili Alasgar', 'Henri Albers', 'Elma G. Albert', 'Nikolai Albov', 'Harrison Albright', 'Gregory Alchevsky', 'Mary Alcorn', 'Anne Reeve Aldrich', 'John Merton Aldrich', 'Amanda Aldridge', 'Grand Duke Alexander Mikhailovich of Russia', 'Šandor Alexander', 'Sidney A. Alexander', 'Pavel Alexandrovich Alexandrov', 'Maximin Alff', 'ʿAlī Ḥaydar Pāshā', 'Dusé Mohamed Ali', 'George Ali', 'James Allan (footballer, born 1866)', 'John Allan (Australian politician)', 'Edgar Johnson Allen', 'Harry Allen (footballer, born 1866)', 'William Allen (Armagh MP)', 'Louis Allis (golfer)', 'Eugène Alluaud', 'António José de Almeida', 'Rafael Altamira y Crevea', 'Avraham Mordechai Alter', 'Caleb Althin', 'Argentina Altobelli', 'Ramón Álvarez Valdés', 'David José Alves', 'Olaus Alvestad', 'Josef Albert Amann', 'Georg Carl Amdrup', 'Alfred K. Ames', 'Louis Annin Ames', 'Amir Arshad', 'David Werner Amram', 'Anastas Al-Karmali', 'Xavier Anchetti', 'Wacław Anczyc', 'Ferdinant Anderheggen', 'Hedwig Andersen', 'Ingvald Anker Andersen', 'Jens Andersen (businessman)', 'Tryggve Andersen', 'Chandler P. Anderson', 'Elisha A. Anderson', 'John Anderson (archbishop of Moosonee)', 'Larz Anderson', 'Mary Anderson (inventor)', 'Varney Anderson', 'Johan Andersson i Raklösen', 'Charles Andler', 'Alice A. Andrews', 'Charles William Andrews', 'Fred Henry Andrews', 'Philip Andrews (admiral)', 'Prince Aribert of Anhalt', 'Evgeny Anichkov', 'John Antill (general)', 'Infante Antonio, Duke of Galliera', 'Edward Anwyl', 'Maclyn Arbuckle', 'Andrei Argunov', 'Thomas Armat', 'Robert Armitage (politician)', 'Joseph Elijah Armstrong', 'Fritz Arnheim', 'Carlos Arniches', 'Elizabeth von Arnim', 'Annie R. Merrylees Arnold', 'Henry J. Arnold', 'Joseph F. H. Arsenault', 'Arseny of Winnipeg', 'Robert Arthur (cricketer)', 'James Arthurs', 'Gustav Aschaffenburg', 'Ludwig Aschoff', 'Francis Baring, 5th Baron Ashburton', 'Snowden Ashford', 'John Ashton (bishop)', 'Szymon Askenazy', 'Emily Aston', 'Daniel Atkins', 'Henry Wallace Atkinson', 'Lily Atkinson', 'William Wallace Atterbury', 'Clare Atwood', 'Félix Aubert', 'John F. Auer', 'Tor Aulin', 'Alice Austen', 'Fred Thaddeus Austin', 'Herbert Austin, 1st Baron Austin', 'R. F. E. Austin', 'Sydney Austin', 'Algernon Yelverton, 6th Viscount Avonmore', 'Frances Cleveland Axtell', 'Warren Babcock', 'Alexandre Bachelet', 'Marius Cathrinus Backer', 'Magnus Bäcklund', 'Clara Latimer Bacon', 'Henry Bacon', 'Arthur William Bacot', 'Herman C. Baehr', 'Albert Baertsoen', 'Charles Nalder Baeyertz', 'William Bagguley', 'Gerald Bagot, 5th Baron Bagot', 'John Frederick Bailey', 'Sarah Jane Baines', 'Andrew Baird (footballer)', 'Ada Baker', 'George Pierce Baker', 'H. F. Baker', 'Herbert Baker (politician)', 'James Clark Baker', 'Simon Strousse Baker', 'William Baker (baseball)', 'Thomas Bakhap', 'Léon Bakst', 'Ivy Baldwin', 'Margaret Ida Balfour', 'Margarette Ballard', 'William S. Ballenger Sr.', 'D. M. Balliet', 'Michael Balling', 'Vera Baltz', 'Saliamonas Banaitis', 'Nina Bang', 'Howard James Banker', 'Edgar James Banks', 'Sir Arthur Bannerman, 12th Baronet', 'António Maria Baptista', 'Margaret E. Barber', 'John Strode Barbour (1866–1952)', 'István Bárczy', 'Albert S. Bard', 'Christine Ross Barker', 'Reginald Barlow', 'Mabel Barltrop', 'Panchanan Barma', 'James Barnes (author)', 'Arthur Barnes (politician)', 'J. Mahlon Barnes', 'William Barnes Jr.', 'Gertrude Barnum', 'Alexander Barrett', 'Jack Barrett (cricketer)', 'John Barrett (diplomat)', 'William H. Barrett', 'Redmond Barry (lord chancellor)', 'Mary Bartelme', 'Carl Bernard Bartels', 'George Bartlet', 'John Barton (footballer, born 1866)', 'John D. Bassett', 'Bill Bateman', 'Alexander Dingwall Bateson', 'Matthew Arlington Batson', 'Eugène Baud', 'Waldemar von Baußnern', 'Charles S. Baxter', 'Alfred Bayly', 'Franz von Bayros', 'Charles L. Beach', 'Thomas Boswall Beach', 'Chauncey Beadle', 'James Andrew Beall', 'Ernest Bean', 'John Beanland', 'Ed Beatin', 'Carruthers Beattie', 'Joseph D. Beck', 'Gervase Beckett', 'Walter Dorning Beckton', 'Harry Bedford (rugby)', 'Robert Livingston Beeckman', 'Richard Beer-Hofmann', 'Edith Marian Begbie', 'John Begg', 'Anna Blos', 'Ellsworth Burnett Belden', 'Adino Nye Bell', 'Dennis Bell (Medal of Honor)', 'James Bell (footballer, born 1866)', 'James Bell (town clerk)', 'George Bellamy (actor)', 'André Bellessort', 'John Belling', 'Vladimir Belsky', 'Venkatesh Belvi', 'Jacinto Benavente', 'Albert M. Bender', 'Max Bendix', 'Antonio Beni', 'José J. Benítez Díaz', 'Hermann Benke', 'Andrew Percy Bennett', 'Frank Bennett (scholar)', 'John Robert Bennett', 'Thomas Bennett (cricketer)', 'Jules Benoit-Lévy', 'Raoul Bensaude', 'Abdelhalim Bensmaia', 'Ole E. Benson', 'Arthur Cleveland Bent', 'Pál Beőthy', 'John von Berenberg-Gossler', 'Francesc Berenguer i Mestres', 'Friedrich von Berg', 'Eliyahu Berligne', 'Joseph Bernard', 'Tristan Bernard', 'Félix Bernardelli', 'Luelen Bernart', 'Dagmar Berne', 'Max Bernhauer', 'Elsa Bernstein', 'John Berry (rugby)', 'Martha Berry', 'Philippe Berthelot', 'Ellsworth P. Bertholf', 'Julius Bertram', 'Francisco Bertrand', 'Louis Bertrand (novelist)', 'Georges Besançon', 'Walter Augustus Bethel', 'William Benyon (British Army officer)', 'Motiram Bhatta', 'Edward Bidwell', 'Rudolf Biebrach', 'Joseph A. Biedenharn', 'Edmund Biernacki', 'John Clare Billing', 'Charles W. Billings', 'Harold Edward Bindloss', 'Lloyd Binford', 'Edwin Binney', 'Nicola Biondi', 'Reginald Birchall', 'Charles P. Bissett', 'Crosby M. Black', 'George Fraser Black', 'Martha Black', 'Frederick Blackman', 'Edward Blackwell', 'Anita McCormick Blaine', 'Everard Blair', 'Ragnvald Blakstad', 'Blanche Blanchard', 'Charles V. Blanchard', 'Alexander Bland', 'Joseph Edward Bland', 'George A. Blauvelt', 'Miguel Blay', 'William Blomfield', 'Henry Blossom', 'Thomas Fountain Blue', 'William Blundell (cricketer)', 'Barcroft Boake', 'Hiram Abiff Boaz', 'Agnes Body', 'Friedrich Boedicker', 'Sigurd Bødtker', 'Karl Boès', 'Hermann Boettcher', 'Peter Bogaevsky', 'Gheorghe Bogdan-Duică', 'Frank P. Bohn', 'Henri Boileau', 'Joseph Boivin', 'Louis Bolk', 'Stephen Bolles', 'Jim Bonar', 'Luigi Bongiovanni', 'Adolf von Boog', 'Henriette van den Boorn-Coclet', 'Wilford Booth', 'Alfonso de Borbón y Borbón', 'Concepció Bordalba', 'Frederik Børgesen', 'Aleksandr Borisov (painter)', 'Franz Rudolf Bornewasser', 'Jean-Marie Borringes', 'Gabrielle Borthwick', 'Ettore Bortolotti', 'Frederik Bos', 'William Cecil Bosanquet', 'Rosario Garibaldi Bosco', 'Kheroth Bose', 'Frank C. Bostock', 'Alice Boughton', 'Gilbert Bougnol', 'Frank Swift Bourns', 'Joseph Bourque', 'John Vernou Bouvier Jr.', 'Gaston Bouy', 'Frank Bowater', 'Ned Bowe', 'Henry L. Bowles', 'Laurence George Bowman', 'Charles Richard Box', 'Adolphe Lippig Boyce', 'Francis Darby Boyd', 'Jack Boyle', 'James Boyle (footballer, born 1866)', 'Marie Brackenbury', 'Edward Bradby (cricketer)', 'W. Louis Bradfield', 'John Ernest Bradshaw', 'John Leeford Brady', 'Claude Fayette Bragdon', 'Ellen Brandt-Forster', 'Dinu Brătianu', 'Michael Braun (industrialist)', 'George Braund', 'Sophonisba Breckinridge', 'Tom Brennan (politician)', 'Domenico Brescia', 'Charles F. Bretzman', 'Gurley Brewer', 'Henry Charles Brewer', 'Lilian Bridgman', 'Lucius W. Briggs', 'Brij Mohan Dattatreya Kaifi', 'Thomas Brimage', 'Maud Mary Brindley', 'Marion L. Brittain', 'George Broadhurst', 'Edward Brockbank', 'Charles Nall-Cain, 1st Baron Brocket', 'Fred Brocklehurst', 'Thomas Gregor Brodie', 'Eliot Bromley-Martin', 'Robert Broom', 'Emilia Broomé', 'Marshall Broomhall', 'Joseph Eloi Broussard', 'Agnes Brown (suffragist)', 'Byron Paul Brown', 'Ernest William Brown', 'George H. Brown (footballer)', 'John Brown (footballer, born 1866)', 'John Arnesby Brown', 'Margaret Sibella Brown', 'William Brown (baseball)', 'William Brown (cricketer, born 1866)', 'Carleton Lewis Brownson', 'Andrew A. Bruce', 'Charles Granville Bruce', 'Charles Brun (Denmark)', 'Leeman M. Brundage', 'Gerald Brunskill', 'Albert Bruntnell', 'Mary Taylor Brush', 'Thomas Bryan (Welsh footballer)', 'František Bubák', 'Franjo Bučar', 'A. L. H. Buchanan', 'Janet May Buchanan', 'Carl Darling Buck', 'George L. Buck', 'Wilfred Buckland', 'George Buckley (explorer)', 'Karl Albert Buehr', 'Étienne Buffet', 'Eugénie Buffet', 'Alikhan Bukeikhanov', 'F. Lauriston Bullard', 'William H. G. Bullard', 'Edward Bullough (rugby)', 'John Burdon', 'Karl Bürger', 'Gelett Burgess', 'H. S. Burgess', 'Charles Burggraf', 'Constant Ferdinand Burille', 'Eddie Burke (baseball)', 'Timothy Burke (politician)', 'Harry Burleigh', 'George Burnes', 'James Burns (cricketer)', 'Peter Burns (footballer, born 1866)', 'Walter Noble Burns', 'Buster Burrell', 'Herbert Burrell', 'Marie Burroughs', 'Henry Burton (South African politician)', 'Arthur Leopold Busch', 'Joseph Francis Busch', 'Ferruccio Busoni', 'Fred A. Busse', 'Arthur Pierce Butler', 'Edward Montagu Butler', 'Pierce Butler (justice)', 'Sir Reginald Butler, 1st Baronet', 'George Buxton', 'Mildred Buxton, Countess Buxton', 'Nicholas Buzacott', 'Carlo Felice Buzio', 'Thomas Byrne (cricketer)', 'Thomas Byrne (VC)', 'Gustave Cabaret', 'Ella Lyman Cabot', 'Fernando Cabrera Cantó', 'Ramón Cáceres', 'John Cady (golfer)', 'Bernard J. S. Cahill', 'Marie Cahill', 'Bob Cain (footballer)', 'Andon Zako Çajupi', 'Willis G. Calderwood', 'Frank Merrill Caldwell', 'Robert Caldwell (Wisconsin politician)', 'Pat Callaghan', 'John Callahan (outlaw)', 'Florence Callcott', 'Callistratus of Georgia', 'Thomas J. Calloway', 'Alec Cameron (rugby union)', 'Archibald Donald Cameron', 'Donald Campbell (Australian politician)', 'James U. Campbell', 'Marcus Beach Campbell', 'Rodolfo Campodónico', 'Carlos de Campos', 'Jim Canavan', 'Lucy Cane', 'Charles Cannon (Manitoba politician)', 'Edward J. Cannon', 'Dante Cappelli', 'Edward Capps', 'Ernesto de la Cárcova', 'Cap R. Carden', 'Mark A. Carleton', 'Patrick J. Carley', 'Charles Creighton Carlin', 'John Nelson Carlisle', 'Albert E. Carlton', 'John Carlton', 'George Carman (baseball)', 'George Herbert, 5th Earl of Carnarvon', 'Jack Carney (baseball)', 'José María Caro Rodríguez', 'Joseph-Édouard Caron', 'Theodore Carr', 'Henry Carson', 'Luella Clay Carson', 'William Carson (cricketer)', 'Ernest Trow Carter', 'George Carter (footballer, born 1866)', 'George R. Carter', 'Helen Strong Carter', 'Rufus Carter', 'Warren Antoine Cartier', 'John Caruana', 'Ramon Casas', 'Gustav Cassel', 'Butch Cassidy', 'Arthur Castrén']"
